task	class	method	rank	feature_index	unitig_id	attribution	unitig_len	n_samples_used
community_type	skeletal tissue	gxi	25	55099	3251618	-0.028569374233484268	61	40
community_type	skeletal tissue	gxi	26	77085	3385494	-0.02843734622001648	65	40
community_type	skeletal tissue	gxi	27	71896	3349670	0.02703026495873928	99	40
community_type	skeletal tissue	gxi	28	93533	3438560	0.026912298053503036	75	40
community_type	skeletal tissue	gxi	29	35060	3053770	0.026223499327898026	68	40
community_type	skeletal tissue	gxi	30	2905	2814978	-0.026183921843767166	72	40
community_type	skeletal tissue	gxi	31	53958	3250195	0.025713950395584106	61	40
community_type	skeletal tissue	gxi	32	199	2806564	0.024030737578868866	70	40
community_type	skeletal tissue	gxi	33	21878	2913989	0.023249708116054535	127	40
community_type	skeletal tissue	gxi	34	29067	2960639	0.022909855470061302	96	40
community_type	skeletal tissue	gxi	35	15288	2873038	0.0225876085460186	76	40
community_type	skeletal tissue	gxi	36	51779	3224629	-0.022258605808019638	72	40
community_type	skeletal tissue	gxi	37	21094	2912959	0.02219569683074951	63	40
community_type	skeletal tissue	gxi	38	20892	2912292	-0.02194267511367798	73	40
community_type	skeletal tissue	gxi	39	58522	3264681	-0.021551523357629776	61	40
community_type	skeletal tissue	gxi	40	13208	2865888	0.02143356204032898	61	40
community_type	skeletal tissue	gxi	41	44372	3135880	0.020710574463009834	92	40
community_type	skeletal tissue	gxi	42	19861	2907957	-0.020483344793319702	65	40
community_type	skeletal tissue	gxi	43	14791	2871838	-0.019495081156492233	61	40
community_type	skeletal tissue	gxi	44	74175	3375076	0.01947283372282982	114	40
community_type	skeletal tissue	gxi	45	73064	3373508	-0.019016114994883537	62	40
community_type	skeletal tissue	gxi	46	30594	3000547	0.018849823623895645	88	40
community_type	skeletal tissue	gxi	47	83628	3406551	-0.018764307722449303	61	40
